bankAccountId,date,transactionId,value,category,title,type,paymentMethod,mccCode
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-11,e5dcd570-5bde-44f5-ad38-3837e993e4b1,22.6,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-07,82d45c84-08d3-4be3-be38-5b0d8521c153,45.6,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-27,27dc633b-58d0-4ba2-b895-e309e30808c1,37.3,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-26,dc2024d5-83eb-4ec4-8ca4-fd9cc8705268,20.8,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-03,a45d28a8-d8fb-4cef-8eeb-9650ecfb5baf,32.8,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-27,2fe937ae-15b6-40db-a0f3-178661ca54d7,36.8,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-23,d995f195-0cd9-4d9e-80a2-152eea17a2a1,44.4,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-19,d636694c-ef69-4541-87ee-23b584510c13,38.3,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-18,21f94c49-3960-436d-a14f-3829bfe15788,31.6,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-16,648bc594-5913-4526-af5f-833530867f83,15.2,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-10,0dbb4354-e0c3-48c0-b0e1-f06fe414b3b4,32.6,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-17,deebbb8a-93b1-4c5c-850a-25e315c01633,36.55,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-16,523e294b-a931-4ad0-b58b-1116509737a0,43.55,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-10,9429777c-1c14-48fb-9754-d850ef2e4c2b,24.25,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-09,8bece767-15a5-4801-8eb6-cc403900c62f,37.55,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-30,d81201bd-58df-4b23-b89a-adf1c2f5e245,23.1,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-22,cc42c8f9-cc61-4dfd-868c-85003dfe9514,27.8,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-09,4ffd922d-3f73-425f-b163-47c40c0ca1ee,41.45,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-07,d0254611-ef09-4d56-a2b2-6725941c8ad4,28.1,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-05,3ade25f3-27c3-4ca0-a12e-d157be8700cd,32.55,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-23,7107709f-52e9-4bea-8de3-f36e2d070370,73.1,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-16,6589a6a2-eb3e-48cb-9cdc-6ea2f755df30,32.55,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-10,d8554e01-eab3-47a1-888f-f11046647309,29.1,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-10,bdace1a2-bc54-4365-b669-0b9d95d55459,14.3,FOOD,LES VICTOIRES,payout,CARD,5813
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-09,8a1e826f-3286-4996-9682-4f0fc0c506bb,23.1,FOOD,LES VICTOIRES,payout,CARD,5813
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-03-07,24a6489d-888f-42db-adeb-79ecdce08b30,15,FOOD,LEVEL RESTAURANT,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-11-23,e85fc2be-c298-4459-9354-c573f9a24f49,17,FOOD,LEVY AHA GP,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-09,3b796c10-a5cf-4f76-b036-b6ff537bc691,7.28,MISC,LIBERATION DISTR,payout,CARD,5331
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-01,863324ed-7c43-49ef-a0c1-8d7bcb3b0b80,12.4,DEFAULT,LIBRAIRIE D'ANTI,payout,CARD,5942
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-02-26,7ecbf2b7-970b-48db-aeb4-9ae1c1c1a730,13.5,DEFAULT,LIBRAIRIE D'ANTI,payout,CARD,5942
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-02-26,e7883f76-1897-46f0-b42d-2352b5dfe45f,2.7,DEFAULT,LIBRAIRIE D'ANTI,payout,CARD,5942
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-07,b037f6eb-2404-4a53-9d10-a4dc9deaec79,4.03,MISC,LIDL     1307,payout,CARD,5310
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-17,1cf5859a-9284-4947-bbef-19806f051307,12.97,FOOD,LIDL     1307,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-04-05,4a54e34b-53cc-4330-ad3a-0f3e2db37a55,3.93,FOOD,LIDL 1010,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-02-04,e3c88e7e-5978-46bf-b60a-983818be63d2,31.32,FOOD,LIDL 1010,payout,CARD,5411
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-14,3618974a-df20-4483-98c8-0927021e4c46,12.33,FOOD,LIDL 2066,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-04-14,5e291109-a672-4213-8e5f-d0075ffd8d03,23.47,FOOD,LIDL 3262,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-10-01,21f23701-1090-44c3-96a7-0d8884cbbe46,24.69,FOOD,LIDL 3262,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-05-22,0a5ee7c3-eda5-43d2-9206-dd007e8234ae,29,FOOD,LIDL 3262,payout,CARD,5411
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-03-14,d0e7249b-d60b-4f1b-80f9-9919489122d5,20.11,FOOD,LIDL 3262,payout,CARD,5411
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-25,37a7bb94-1075-4e33-abde-91c169ac4095,4.52,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-29,5ba4e10c-3ae8-4caa-9997-37347ed25278,3.42,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-01,e9f12687-f865-472b-9cc6-acb90c1c59c3,1.44,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-01,de00f5c2-4397-4b6a-81e2-b19de3cdb45c,1.44,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-01,1fe067bb-5f53-4820-b662-beaa2da180d9,1.88,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-01,788c510c-c620-47b2-a6c4-b20bc9d4ab94,1.66,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-12-31,2b49c2c8-3a9e-44a0-8316-d5a9830cc416,2.76,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-12-31,9cf3ea5d-0de4-49ac-bcd8-7dc9e13b1f76,4.52,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-11-24,3f76a1f6-a7b2-4593-ac7b-25750bb7284b,2.1,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-11-22,e8854b39-d023-43b6-a766-8dc0659426b5,6.5,EQUIPMENT,LIM*RIDE COST,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-08-01,302e1f4c-e2fd-4700-8ddf-91fe9959d58f,3.08,TRANSPORTATION,LIM*RIDE COST,payout,CARD,4789
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-07-08,881c7db6-a789-43d6-8f44-dce478be6577,3.2,EQUIPMENT,LIME,payout,CARD,5734
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2018-12-29,d2370930-a795-4a1a-a3d9-ec34634b780d,1.63,TRANSPORTATION,LIMLIME TEMP HOLD,payout,CARD,4789
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-31,c33e3e18-bc36-493a-8519-726a13b01ab6,2,FOOD,LMB ORLEANS,payout,CARD,5462
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-24,2c2db1c9-6296-486b-a075-93a43db26239,2,FOOD,LMB ORLEANS,payout,CARD,5462
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-17,6cfb326e-f9dc-4468-b511-36de23884b0b,2,FOOD,LMB ORLEANS,payout,CARD,5462
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-11-14,bc06743c-114b-4a68-b73c-fc456701a30c,96,DEFAULT,LOB1,payout,CARD,5977
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-11-14,fadfb987-e615-42ab-9832-405c43c0bad4,223.25,HOTEL,Lodging H C ET G RIAD,payout,CARD,7011
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-09-09,911c1337-f72a-421f-b7ad-0d917d4395d5,17,DEFAULT,LOISIRS ENCHERES,payout,CARD,5965
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-01-16,123ddc83-138c-4cb0-9c2b-c3275d89fe2b,15,DEFAULT,LOTO CARREFOUR,payout,CARD,5942
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-10-22,440618a4-7a8b-4a14-a196-b904faf90498,10,EQUIPMENT,LOUIS PION,payout,CARD,5200
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-01,db3aa6f2-9533-4fca-a4f7-6f6906be8012,15.11,FOOD,LUCKY MERENDA,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-02-13,9e61591c-b937-40a8-a636-65bd4c30026d,29,MISC,LULU-C,payout,CARD,5651
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-03-18,aa00f024-d58f-4e52-8523-c783fc7c401a,90,DEFAULT,LUNETTES POUR TO,payout,CARD,5946
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-23,a4bf6be0-7cf5-4fa8-9aa3-ed87613ee625,80,MISC,LUNETTESPRTOUS,payout,CARD,8043
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-15,7d6d2737-7a60-4d77-8eb9-49026714fe00,39.2,DEFAULT,LUSH 4 TEMPS,payout,CARD,5977
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-10,6fc2e00d-767a-4e4c-abb4-39b6576e6dd8,24.42,DEFAULT,LUSH CARRE SENAR,payout,CARD,5977
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-04,3dc05111-0b56-45f8-9a2c-4a59424ecbf5,28.7,DEFAULT,LUSH PARIS 4,payout,CARD,5977
566bf82b-d68c-4c92-b844-a161a9587b19,2019-09-27,b1f4f58d-76bd-4d45-a7f4-11ce154df250,41.5,DEFAULT,LUSH PARIS 6,payout,CARD,5977
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-28,fe641f2d-e7e4-4f9c-af00-4f059d740074,23.63,DEFAULT,LUSH STLAZARE,payout,CARD,5977
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-23,a361f04b-ab7e-4685-bf38-bd615bcc32b6,4.99,TELECOM,Lycamobile,payout,CARD,4814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-09-03,54e947f4-3073-40b9-957e-a2ddfbbdf251,33.98,SERVICES,LYIS PARIS,payout,CARD,7372
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-07-25,93ea4693-cb43-4509-bf0f-278e7d5ac97b,45,ALCOOL_TOBACCO,LYON LOISIRS,payout,CARD,5813
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-05-03,41536a91-2617-48bc-abcc-dc9296d7d2cd,5.5,DEFAULT,MA PHARMACIE BEL,payout,CARD,5912
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-06-26,85ec6655-f94e-4526-a48b-ff3146886f44,34.85,FOOD,MAC DONALD'S,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-02-29,6be86bf5-edba-44a4-bd5c-9c520a4fa265,30.5,FOOD,MAC DONALD'S,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-06-14,fa7b1c29-8a6a-4ad4-9cc8-689257cca9be,32.65,FOOD,MAC DONALD'S,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-02-01,a00d0127-757b-4c41-9945-3ae4650045b2,24.48,DEFAULT,Madame Cosmetique,payout,CARD,5999
566bf82b-d68c-4c92-b844-a161a9587b19,2020-09-03,f1b27dc4-7108-40a9-a7f5-218d14e9dd93,14.5,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2020-07-15,1fd5f3ef-cfce-4f8b-ba7b-e50ba3da7367,94.5,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-13,8489da55-19b3-45aa-9751-07d6c828a656,25.8,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-06,29d908d8-22bc-415b-9914-6ed8e0461fdb,21,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-19,00c01bdc-ebe3-45bf-9480-4bbda16f7410,39.05,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-11,566188f9-8694-46a3-a974-b5cbbd30a012,34.3,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-27,82fba0a9-c3e8-41eb-95cf-22f61fd4a01a,13.2,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-03-23,5709b8dd-d1da-4f06-b64e-783db5031287,16.3,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-08,e2cb84c6-d359-46a8-941f-444da8b7ed99,35.7,FOOD,MAGASIN NICOLAS,payout,CARD,5411
566bf82b-d68c-4c92-b844-a161a9587b19,2019-01-05,f66eec03-c88f-494d-bb0e-e47ab9d6104e,27.1,FOOD,MAGASIN NICOLAS,payout,CARD,5411
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-08-13,0628b845-5480-4490-8618-5170d0f734dd,34.99,SERVICES,MAINNY BET PREDICT,payout,CARD,7372
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-24,aa6b57ca-fd51-43c2-85d6-86a8f82d72ab,28.6,FOOD,MAISON D'ALEP,payout,CARD,5811
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-05-28,5e78d832-b702-4cfd-8c6e-458761c69ff7,5.4,FOOD,MAISON HEISSAT,payout,CARD,5462
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-29,03b286c2-bb76-4f0f-8aa8-399317b1e228,23.5,FOOD,MAISON LACOMBE,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-08,2267c273-d1e8-40dd-9e74-14631d9e9e6f,2.8,FOOD,MAISON LACOMBE,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-07-12,2eeb8ed8-055c-45ef-9d48-83fb26f611ac,22.3,FOOD,MAISON LACOMBE,payout,CARD,5812
566bf82b-d68c-4c92-b844-a161a9587b19,2019-08-09,cf958485-f51b-44cd-9c8e-8a3ef2b92d2c,64,FOOD,MAKIS,payout,CARD,5812
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-08-08,d199cf6a-39c6-4107-92ec-918265fbce80,4.5,FOOD,MANHATTAN,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-03-18,2eef31e8-ced5-4b15-8ff6-1ca20bf30d00,4.69,VEHICLE,MARCHE PLUS 3,payout,CARD,5541
566bf82b-d68c-4c92-b844-a161a9587b19,2019-10-28,3951a486-7571-43c7-9830-860e61a1a263,19,FOOD,MARIAGE FRERES,payout,CARD,5411
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-17,39970c10-0416-4da7-bac6-59a265ebf7ab,50.14,DEFAULT,MARIONNAUD,payout,CARD,5977
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-31,7d8e56aa-c000-4b41-863d-b24f35c9fff8,31.49,DEFAULT,MARIONNAUD036013,payout,CARD,5977
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-08-01,c5e3c8e5-fdbb-4c19-b031-0092c0f1fcba,38.74,DEFAULT,MARIONNAUD036013,payout,CARD,5977
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-25,c1ad813d-118f-445b-9ae2-dc0a87afd863,9.3,FOOD,MARKET,payout,CARD,5411
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-12-15,0abcaf7b-9b90-4188-9b5d-944f0e42ddc8,11,SERVICES,MAX COIFFURE,payout,CARD,7230
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-09-10,1f311850-4395-41f9-87d5-53e8dc40173f,14.01,EQUIPMENT,MAXI BAZAR,payout,CARD,5251
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-12-11,56224295-5272-4bde-b458-ed89cdb2489d,26.81,EQUIPMENT,MAXI BAZAR,payout,CARD,5251
566bf82b-d68c-4c92-b844-a161a9587b19,2019-06-05,45b22d7a-ab8f-4c58-a985-cabba5b62ab8,5.65,FOOD,MBA,payout,CARD,5411
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-05-24,c89e2496-eb4f-43ae-84f5-63d319690f5c,12.1,FOOD,MC DONALD S  SC,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-02-16,dec5d2f8-c8a2-4bce-a938-e70914a3df8c,25,FOOD,MC DONALD S LOCHES,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-30,2ffb1929-47e2-4d69-8ea2-386288a9b094,12.7,FOOD,MC DONALD'S,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-02-02,f2011f92-dfe3-4e95-bd1b-144bb8ddc0ca,10.6,FOOD,MC DONALD'S,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-11-08,4139b81e-ffa5-4b2f-a744-e244e4b9d021,4.6,FOOD,MC DONALD'S,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2020-05-19,07f21048-fe28-4c00-b472-79a8e99248ce,23.4,FOOD,MC DONALDS,payout,CARD,5814
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-08-05,11e19ab6-7411-4cf4-aca6-3b1c5e824c62,8.4,FOOD,MCDONALD'S ANTIBES,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2018-12-12,a9b73978-ac43-47ce-a847-f49cdde14af0,13.1,FOOD,MCDONALDS 1197,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-10-11,b9dab268-4638-46c6-a341-620a2e9ec60f,13.7,FOOD,MCDONALDS 307,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-18,307a7a1e-1cdf-41f8-842e-0e65d258ec01,2.7,FOOD,MCDONALDS 350,payout,CARD,5814
566bf82b-d68c-4c92-b844-a161a9587b19,2019-05-18,4e1a5b66-c737-4c85-a763-f5848d29f6f3,3,FOOD,MCDONALDS 350,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-11-15,43bd706b-b248-4301-bf0d-071880f80ca9,12,FOOD,MCDONALDS 696,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-02-17,2caa3eb5-2a1a-4138-b2f1-032ddd32f145,8,FOOD,MCDONALDS 909,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-12,91353bbe-02bf-4f57-bbc2-af01b7396ab1,4.4,FOOD,MCDONALDS 921,payout,CARD,5814
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2019-12-09,b6aa9a53-e36b-434b-b7d6-22218b49d167,4,FOOD,MCDONALDS 921,payout,CARD,5814
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-14,ad449839-50a3-47b8-b575-7f2e170ac33f,40,VEHICLE,MECA TRONIC CENT,payout,CARD,7538
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-05-30,c9879664-d0e8-46ff-b0a4-12689de7825e,19.99,SERVICES,MEETIC,payout,CARD,7273
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-12-03,09008696-f8ec-46a0-98ee-a7425032de6a,39.99,SERVICES,MEETIC,payout,CARD,7273
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2019-03-07,2e91f6b4-8fdd-42e3-b681-0a56119f2f56,61,MISC,MEP,payout,CARD,2741
566bf82b-d68c-4c92-b844-a161a9587b19,2019-04-04,f49ce3ad-9511-4718-8132-0e64bc814b4b,3,FOOD,MERCIJEROME,payout,CARD,5814
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2019-12-31,da5b6953-f5ed-4733-8a2e-3706fb0dbe99,63.05,HOTEL,MERCURE LYON LUM,payout,CARD,7011
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-01,a893b788-6268-4c27-aced-293e1ebdf2c3,27.8,FOOD,MERRY MARY,payout,CARD,5814
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-06-11,82478c0b-fcac-4494-bc88-1f4e9329cbb1,13.9,FOOD,MERRY MARY,payout,CARD,5814
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-16,6b0c1d2a-774a-42b5-b086-b921e9beab02,37.2,DEFAULT,MESSAGES,payout,CARD,5965
6dac3bd7-ec4e-4389-a5af-83e43c1a1a61,2020-07-06,f3ea7941-7e49-451b-8840-87fb71b98b8e,124.8,DEFAULT,MESSAGES,payout,CARD,5965
566bf82b-d68c-4c92-b844-a161a9587b19,2019-11-22,a3ddd94e-ff0c-40c9-95a6-4f5f240e6219,12.1,FOOD,METRO DES LILAS,payout,CARD,5812
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-01-01,1da2ba39-d637-45ea-b820-0ac2cecb1b04,15.94,EQUIPMENT,MEYCLUB,payout,CARD,5734
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-11-01,fb1e7885-cd37-418e-9305-e3b6133be53c,7.97,EQUIPMENT,MEYCLUB,payout,CARD,5734
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-11-01,11a2972d-6663-4fd4-bf90-ad380ffbf4ce,4.97,EQUIPMENT,MEYCLUB,payout,CARD,5734
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-07-15,ac557515-cdf1-4354-9acb-a6a8323651b5,9.94,EQUIPMENT,MEYCLUB,payout,CARD,5734
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-10-31,a10911e6-9a4b-483a-984f-367f8bc85349,4.6,EQUIPMENT,MEYCLUB,payout,CARD,5734
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-06-05,2f6f3132-dce9-4be7-ae4c-6dcf2102ba21,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-06-04,dcb769b0-37eb-4c03-be42-ca29c4de4a00,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-04-05,1aad6d48-ed62-4d19-89d9-63fb65a47e71,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-03-05,cd559dae-be62-4ccf-9f34-f1dd7c9f0281,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-02-05,a685c587-4257-45ee-b0a7-2a6a94a1549b,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2019-01-05,4cf65a5c-f0d9-4669-bdb9-e01abbb16a0a,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-12-05,1cb32205-90fe-4ea6-816c-269ef2117bc3,84,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2018-11-15,8030ae71-be3c-4069-b66f-f815d4f393d9,50.4,SERVICES,MGP*JESTOCKE   0367942,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-07-09,f49a4d5b-1db1-44c0-a919-95361b3b0c67,42.48,SERVICES,MGP*JESTOCKE   0386916,payout,CARD,7372
cd94d53c-7d8e-4e2c-b134-f2ad16db2d4e,2020-01-29,70513bae-6190-43be-b38a-667c4073d29a,75,SERVICES,MGP*JESTOCKE   0386916,payout,CARD,7372
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-27,a252f4b0-ebac-495b-bb88-5e47282c0545,10,SERVICES,MGP*LEETCHI.COM0355938,payout,CARD,7372
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-03-27,764346ae-d48e-4825-91c1-dd1454b224d5,10,SERVICES,MGP*LEETCHI.COM0355938,payout,CARD,7372
b9920e3b-68ed-4ccc-987f-a5196f94df7a,2020-01-24,ab4c9469-8f14-454f-a18b-f8abdf492837,5,SERVICES,MGP*LEETCHI.COM0355938,payout,CARD,7372
910e27d1-b80f-41b5-b7f2-a15f70a32fe0,2020-01-26,e8b923c7-f0e7-4aed-a18f-9dc8a46474f8,40.58,SERVICES,MGP*Vinted     0371894,payout,CARD,7372
